application_id,term,program,major,country,uni_tier,cgpa_10,gre_total,gre_aw,toefl,ielts,work_exp_years,internships,projects,research_exp,publications,sop_score,lor_score,portfolio_score,interview_score,gender,income_bucket,first_gen,chance_of_admit,admit_label
16190,Spring 2026,MTech,Bio,Japan,Tier2,9.83,335,5.0,107,,2.9,1,1,False,0,3.5,4.0,3.0,2.5,Male,Middle,True,0.8984,1
16191,Spring 2026,MTech,CS,Turkey,Tier1,7.0,295,5.5,108,7.5,0.0,0,1,False,0,3.5,3.0,2.5,3.0,Female,Low,True,0.7096,1
16192,Spring 2026,PhD,Finance,Singapore,Tier3,7.67,296,3.0,83,7.0,2.3,1,5,False,1,4.0,2.0,3.5,3.0,Female,Low,False,0.7198,1
16193,Fall 2024,MTech,CS,China,Tier3,7.71,303,5.0,91,7.0,2.2,1,4,False,0,3.0,1.5,4.0,2.0,Male,Low,True,0.7451,1
16194,Fall 2025,MS,Mech,Sri Lanka,Tier3,6.17,274,4.0,87,,2.3,0,3,False,0,2.5,5.0,3.5,3.5,Male,Low,True,0.5844,1
16195,Spring 2026,MS,CS,Qatar,Tier2,7.13,290,4.0,71,,2.0,1,3,False,1,3.5,3.0,2.5,2.5,Female,Low,True,0.6622,0
16196,Fall 2024,MTech,DS,United States,Tier2,7.96,314,3.0,89,,3.6,2,2,False,1,4.5,4.5,2.0,2.0,Male,Middle,False,0.7849,1
16197,Fall 2025,MBA,Bio,Singapore,Tier1,7.68,281,4.5,95,,3.0,3,3,False,0,4.5,3.5,2.5,1.5,Male,Low,True,0.6983,1
16198,Fall 2024,PhD,DS,South Korea,Tier1,5.53,262,4.5,104,,2.1,0,2,False,1,3.0,1.5,4.0,2.0,Female,Low,True,0.4194,0
16199,Fall 2025,MS,CS,India,Tier3,7.09,281,2.0,99,7.0,1.2,0,6,False,0,2.0,4.0,3.0,3.5,Male,Low,True,0.6049,1
16200,Spring 2025,MS,CS,South Africa,Tier2,8.52,300,5.0,87,8.0,1.7,1,5,False,0,3.5,4.0,4.0,5.0,Female,Low,False,0.7286,1
16201,Fall 2024,MBA,DS,Russia,Tier3,8.13,298,2.0,106,7.0,1.1,2,4,False,0,4.0,3.0,2.0,3.5,Male,Middle,False,0.7135,0
16202,Fall 2024,MS,ECE,Ukraine,Tier1,8.7,311,3.0,100,7.0,0.4,1,5,False,0,3.0,3.5,3.5,4.0,Female,Middle,True,0.8597,1
16203,Fall 2024,MS,CS,India,Tier1,6.71,279,4.0,73,7.5,0.0,1,3,False,0,3.0,3.5,3.5,2.0,Female,Middle,True,0.4812,1
16204,Fall 2025,MTech,CS,Sweden,Tier2,8.75,321,5.5,100,7.5,2.5,0,4,False,1,4.0,4.0,3.0,3.5,Male,Low,False,0.8729,0
16205,Fall 2025,MS,Econ,Canada,Tier2,7.56,302,4.0,105,6.5,4.1,1,5,True,0,4.0,3.0,3.5,4.0,Female,High,False,0.7978,1
16206,Fall 2024,MTech,ECE,Malaysia,Tier3,9.03,319,4.5,104,,2.5,0,3,True,1,4.5,2.5,4.0,4.0,Female,Low,False,0.8179,1
16207,Fall 2024,MTech,Civil,Egypt,Tier2,7.6,313,3.0,83,7.5,0.1,2,4,False,1,3.0,1.5,3.5,3.0,Female,Middle,True,0.7151,1
16208,Spring 2026,MBA,DS,Kenya,Tier2,5.76,261,3.5,80,,0.2,1,2,False,0,2.5,3.0,4.0,2.0,Female,Middle,True,0.3539,1
16209,Fall 2024,MS,Civil,Italy,Tier1,8.36,291,4.0,119,7.0,3.1,0,4,False,0,3.0,3.5,2.5,4.0,Female,Low,False,0.8061,1
16210,Spring 2025,MS,ECE,Poland,Tier2,7.2,287,5.5,83,,0.7,0,2,False,0,4.0,3.5,2.5,4.0,Male,Middle,False,0.7173,1
16211,Fall 2024,MTech,CS,Ukraine,Tier1,7.26,292,3.5,95,7.0,1.6,0,3,False,0,2.5,3.5,2.5,2.5,Female,Low,False,0.5907,1
16212,Fall 2025,MBA,ECE,Malaysia,Tier3,6.29,260,3.0,61,7.0,1.2,2,2,False,0,3.5,2.5,3.0,4.0,Male,Middle,False,0.345,1
16213,Fall 2024,MTech,Mech,Mexico,Tier3,9.06,335,5.0,115,7.5,0.0,2,1,False,0,4.0,3.0,3.5,2.0,Male,High,False,0.8813,0
16214,Fall 2024,MTech,Bio,Bangladesh,Tier3,7.13,288,3.5,104,,2.7,0,5,False,1,4.0,4.0,3.0,3.0,Female,Middle,False,0.6307,1
16215,Spring 2026,MTech,Mech,Mexico,Tier1,9.02,311,4.5,117,8.0,0.9,1,0,False,0,3.5,3.0,4.0,2.5,Female,High,False,0.8949,1
16216,Fall 2024,PhD,CS,Turkey,Tier1,7.21,281,4.5,81,7.0,0.0,3,5,False,1,2.5,3.5,3.0,3.5,Male,Low,False,0.5119,1
16217,Fall 2024,MS,CS,Qatar,Tier3,6.77,290,3.5,109,8.0,2.0,1,3,False,0,3.5,3.0,3.0,4.0,Female,Middle,True,0.5625,1
16218,Fall 2025,MS,CS,Nepal,Tier1,8.79,327,2.5,86,7.0,1.8,1,6,True,0,3.5,4.0,3.5,5.0,Female,Low,True,0.8932,1
16219,Fall 2024,PhD,Finance,Kenya,Tier1,7.53,290,5.0,113,8.0,4.6,2,4,False,0,3.5,3.5,4.0,3.0,Female,Middle,False,0.8005,0
16220,Spring 2026,MTech,Econ,Turkey,Tier1,7.54,283,4.0,65,,1.7,2,3,False,0,3.0,4.5,2.0,3.5,Male,Middle,True,0.591,1
16221,Fall 2024,MTech,DS,Spain,Tier2,6.45,278,2.5,106,,0.0,0,3,False,0,4.0,2.5,2.0,3.5,Female,Middle,True,0.6128,1
16222,Spring 2025,MS,CS,Mexico,Tier1,7.19,293,4.5,95,,4.1,4,0,True,0,4.0,3.0,3.5,3.0,Female,Low,True,0.7049,1
16223,Fall 2025,MBA,ECE,Argentina,Tier2,7.99,310,6.0,105,9.0,2.8,0,4,False,0,4.0,3.5,3.5,2.0,Female,Middle,True,0.7898,1
16224,Spring 2025,MS,Finance,United States,Tier3,6.43,271,5.0,99,,0.6,3,3,False,0,4.5,3.5,3.5,3.5,Male,Middle,False,0.6034,0
16225,Fall 2025,MBA,ECE,Russia,Tier3,7.11,287,6.0,100,6.5,5.8,0,2,False,0,4.0,4.0,3.0,1.0,Female,Low,False,0.6355,0
16226,Spring 2025,MBA,ECE,United States,Tier2,7.22,291,3.0,120,7.0,1.1,3,2,False,1,1.5,4.0,3.0,2.5,Female,Middle,False,0.6873,1
16227,Fall 2025,MS,ECE,Thailand,Tier3,7.66,308,4.0,118,8.0,4.3,2,0,False,0,5.0,3.0,2.5,1.0,Male,Middle,False,0.859,0
16228,Spring 2025,MS,CS,Thailand,Tier1,8.93,334,4.5,106,7.5,2.1,0,3,True,1,2.0,3.0,2.0,4.0,Female,High,True,0.9155,1
16229,Fall 2024,MBA,Mech,Egypt,Tier2,7.33,309,4.0,99,6.0,4.3,4,2,False,0,2.5,3.5,2.5,3.5,Female,Low,False,0.7823,1
16230,Spring 2026,MS,DS,South Africa,Tier3,6.98,299,3.5,113,,0.6,0,2,False,1,2.5,4.0,3.5,3.0,Male,Low,True,0.7298,1
16231,Spring 2026,MS,CS,Vietnam,Tier1,10.0,340,1.5,118,,1.4,2,5,False,1,4.0,4.0,2.5,4.0,Female,Low,False,0.9553,1
16232,Fall 2025,MBA,Finance,Turkey,Tier1,7.21,301,5.5,97,7.0,1.2,0,6,False,0,2.0,3.5,3.5,3.5,Male,Middle,True,0.6681,0
16233,Fall 2025,MBA,DS,Ghana,Tier1,7.43,288,2.5,95,8.0,0.0,1,3,False,1,3.0,3.0,2.0,1.5,Male,Middle,True,0.6316,1
16234,Spring 2026,MTech,CS,Chile,Tier2,7.28,307,5.0,85,7.5,0.0,1,4,False,0,3.0,2.5,2.0,4.0,Female,High,False,0.7093,1
16235,Fall 2025,PhD,CS,Sweden,Tier2,7.35,279,4.0,97,,0.0,0,8,False,1,2.5,3.0,3.0,2.5,Male,Middle,True,0.6817,0
16236,Fall 2025,MBA,Econ,Nigeria,Tier1,7.67,322,4.0,101,,3.1,1,2,False,0,2.5,5.0,2.5,3.5,Male,Low,True,0.8177,1
16237,Fall 2025,MS,CS,Russia,Tier1,8.43,302,4.0,108,7.0,3.4,3,6,False,0,2.5,2.5,3.0,2.5,Male,Middle,True,0.7623,1
16238,Spring 2026,MS,CS,Brazil,Tier2,7.96,313,4.0,119,,3.7,1,2,False,0,3.5,2.5,4.0,3.5,Male,Low,False,0.8363,1
16239,Fall 2025,MTech,ECE,Ukraine,Tier3,8.57,329,4.5,113,,0.8,4,2,False,0,3.5,3.5,2.5,4.0,Male,Middle,True,0.8386,1
16240,Spring 2026,MS,CS,Pakistan,Tier3,8.54,319,5.0,110,6.0,0.0,2,2,False,0,3.5,4.0,2.0,3.0,Male,Low,False,0.879,1
16241,Fall 2024,MBA,DS,Sri Lanka,Tier2,7.79,280,4.0,91,7.0,0.0,1,4,False,0,4.0,3.5,4.0,2.5,Male,High,True,0.6265,1
16242,Fall 2024,MS,CS,New Zealand,Tier2,7.94,294,3.0,90,,2.5,1,3,False,1,3.5,3.0,2.0,3.5,Female,Low,False,0.7072,1
16243,Fall 2025,MBA,DS,Canada,Tier2,8.6,319,3.0,107,,0.9,0,2,False,0,3.5,4.0,3.0,4.0,Female,High,False,0.8338,0
16244,Spring 2026,MS,CS,Egypt,Tier3,6.6,286,5.0,101,,0.0,1,2,False,1,3.0,2.5,3.0,2.0,Male,Middle,True,0.5531,1
16245,Spring 2025,MTech,Civil,Australia,Tier1,9.85,336,4.0,108,,4.4,1,5,False,0,3.5,4.5,4.0,5.0,Male,Low,True,0.9211,1
16246,Fall 2024,MBA,CS,Bangladesh,Tier3,7.14,290,3.0,83,7.0,0.5,3,6,True,1,4.0,3.5,4.0,2.0,Male,Low,False,0.6299,0
16247,Fall 2024,MBA,CS,United States,Tier1,7.28,277,3.5,82,,4.3,1,3,False,1,4.0,4.5,4.5,3.0,Female,Low,False,0.6101,1
16248,Fall 2025,PhD,CS,Egypt,Tier2,6.51,296,4.0,89,,0.7,0,4,True,1,1.5,4.5,3.0,2.5,Female,Middle,False,0.6297,1
16249,Fall 2025,MS,Econ,Saudi Arabia,Tier2,6.54,275,2.5,102,7.5,0.9,3,3,False,0,3.0,2.5,4.0,3.0,Male,Low,True,0.445,1
16250,Fall 2024,MS,DS,Indonesia,Tier2,8.48,321,4.0,98,6.0,1.6,0,4,False,2,3.0,3.5,3.5,3.0,Female,Middle,False,0.7838,0
16251,Spring 2025,MS,Civil,Pakistan,Tier1,9.64,340,5.5,118,,1.6,0,2,True,1,4.5,3.0,3.5,5.0,Male,Low,False,0.9543,1
16252,Fall 2025,MTech,ECE,Singapore,Tier1,7.09,277,4.0,81,,2.7,1,7,False,0,4.0,2.5,3.0,2.5,Male,Low,False,0.5602,1
16253,Fall 2025,MS,ECE,Indonesia,Tier3,7.91,304,2.5,84,,2.3,0,1,True,0,2.5,3.5,3.5,4.5,Male,Low,False,0.7912,1
16254,Fall 2024,MBA,Civil,Nepal,Tier3,7.8,304,5.0,93,7.0,3.5,2,1,True,0,3.5,3.5,2.5,3.0,Male,Middle,True,0.6474,1
16255,Fall 2024,MTech,CS,Netherlands,Tier1,8.5,311,5.0,90,7.0,0.0,2,1,False,1,4.0,4.0,2.5,4.0,Male,Middle,True,0.8644,0
16256,Fall 2024,MS,ECE,Japan,Tier1,9.6,340,5.5,90,8.0,0.1,2,4,True,0,4.5,3.5,3.0,4.0,Male,Middle,True,0.9244,1
16257,Spring 2025,MS,ECE,Indonesia,Tier2,8.97,315,4.5,98,7.5,3.3,4,3,False,1,4.5,3.5,3.5,2.5,Male,Middle,False,0.8753,1
16258,Fall 2024,MS,CS,Australia,Tier1,7.39,294,6.0,96,6.5,0.1,2,2,False,0,3.5,3.0,4.0,3.0,Female,Low,True,0.563,0
16259,Fall 2024,MTech,DS,China,Tier2,8.08,302,4.5,80,,1.5,1,1,True,0,4.0,3.0,3.0,3.5,Male,Low,True,0.7066,1
16260,Spring 2026,MTech,Civil,Ukraine,Tier1,8.17,331,6.0,91,,0.0,2,3,False,0,3.5,3.5,3.0,3.5,Male,Middle,True,0.7844,1
16261,Spring 2026,MS,ECE,Argentina,Tier3,7.58,290,5.0,103,,3.3,0,1,False,0,4.5,3.0,2.0,2.0,Male,Low,True,0.729,1
16262,Fall 2024,MBA,DS,Nigeria,Tier3,6.61,287,5.0,91,,0.0,1,2,False,0,2.5,3.5,2.0,4.0,Male,High,False,0.6029,0
16263,Fall 2024,MTech,ECE,Malaysia,Tier2,6.88,303,3.5,86,7.5,1.1,1,5,False,0,2.5,3.5,3.5,2.5,Male,Middle,False,0.5426,1
16264,Spring 2025,PhD,DS,India,Tier2,8.63,307,3.5,91,7.5,0.0,1,1,False,0,3.5,3.0,1.5,3.5,Female,Middle,False,0.8014,1
16265,Spring 2025,MS,Econ,Philippines,Tier3,8.73,318,4.5,82,6.0,2.4,1,3,False,1,4.5,3.5,3.0,3.0,Female,Middle,True,0.8355,1
16266,Spring 2025,PhD,CS,Kenya,Tier2,7.41,284,4.0,115,7.0,2.4,1,2,False,1,2.0,4.5,1.5,4.0,Female,High,False,0.6976,1
16267,Spring 2025,MBA,CS,Qatar,Tier2,7.83,281,3.5,104,6.5,4.1,0,1,False,0,3.0,3.5,1.0,4.0,Female,Low,True,0.6954,1
16268,Fall 2024,MS,Econ,Sweden,Tier1,8.68,309,4.0,120,,2.3,3,1,True,1,4.0,3.0,3.5,3.0,Female,High,False,0.8366,1
16269,Fall 2025,MBA,DS,Russia,Tier3,6.07,264,3.5,93,7.5,0.5,1,1,False,0,3.0,4.0,3.5,3.0,Female,Middle,False,0.4429,1
16270,Spring 2026,MS,CS,South Africa,Tier3,7.2,285,3.5,89,5.5,2.0,3,4,False,0,4.5,3.5,3.5,3.5,Male,Low,True,0.6125,1
16271,Spring 2026,MS,Civil,New Zealand,Tier1,9.42,327,5.0,87,,2.7,1,4,False,0,4.5,2.5,3.5,3.0,Female,Middle,True,0.9053,1
16272,Spring 2026,MBA,ECE,Japan,Tier3,7.87,302,3.5,101,8.0,3.2,3,1,False,0,3.5,3.0,2.5,4.0,Female,High,True,0.7603,1
16273,Spring 2026,PhD,DS,France,Tier2,6.58,267,4.0,86,6.0,1.8,1,3,False,0,3.0,3.0,3.0,1.0,Female,Middle,False,0.3808,1
16274,Spring 2026,MTech,Econ,Germany,Tier1,7.71,303,3.0,84,6.5,3.4,0,4,False,1,1.5,4.0,2.5,3.5,Male,Middle,False,0.7684,0
16275,Spring 2025,MTech,DS,Egypt,Tier3,8.52,326,4.0,113,6.0,1.7,1,4,False,0,3.0,3.0,4.0,3.0,Female,Middle,False,0.8527,1
16276,Fall 2024,MBA,DS,Turkey,Tier2,5.5,273,4.0,93,7.5,0.0,0,1,False,0,4.0,3.5,1.5,3.0,Male,Low,False,0.5225,0
16277,Spring 2026,MS,Finance,Qatar,Tier2,7.76,298,3.0,98,7.0,0.2,0,0,False,0,2.0,4.0,2.0,3.0,Female,Middle,False,0.7629,1
16278,Spring 2026,PhD,CS,Norway,Tier2,7.26,300,4.0,98,8.0,1.5,1,4,False,0,4.0,2.5,3.0,4.0,Female,Middle,False,0.7703,0
16279,Fall 2024,MS,ECE,Italy,Tier3,6.12,264,3.5,96,,1.4,1,2,False,0,3.5,4.0,2.5,3.0,Male,High,True,0.4957,0
16280,Spring 2026,MBA,CS,Turkey,Tier1,7.67,295,3.5,74,,1.7,1,0,True,0,2.5,3.5,2.5,4.0,Male,High,True,0.7625,1
16281,Fall 2025,MBA,Bio,Thailand,Tier3,7.48,299,3.5,81,6.5,4.5,2,3,False,1,2.5,3.0,4.0,3.0,Male,Middle,False,0.7246,1
16282,Spring 2025,MTech,Econ,Germany,Tier1,7.58,294,4.5,117,,2.0,2,4,False,1,2.5,3.0,4.0,5.0,Female,Middle,False,0.7941,1
16283,Spring 2026,MS,DS,Ukraine,Tier1,7.29,279,4.0,92,7.0,3.2,2,1,True,1,3.0,3.0,3.0,3.0,Male,Middle,False,0.7197,0
16284,Spring 2026,MBA,Econ,Kenya,Tier1,6.68,289,4.5,99,,2.6,0,4,False,1,3.5,3.0,3.0,3.5,Female,Middle,True,0.759,0
16285,Fall 2024,MS,Bio,Germany,Tier2,6.29,266,3.0,101,,3.0,1,2,False,0,3.5,5.0,4.5,2.5,Male,Middle,False,0.4645,1
16286,Fall 2025,PhD,ECE,Chile,Tier2,6.98,281,4.0,89,,0.1,3,3,False,0,4.5,2.5,3.0,3.0,Female,Middle,True,0.5395,1
16287,Fall 2024,MTech,Civil,New Zealand,Tier1,8.37,322,3.5,84,7.0,2.4,2,2,False,1,4.5,3.5,3.5,3.5,Male,Middle,False,0.8759,1
16288,Fall 2024,MS,Econ,Japan,Tier2,7.81,306,4.0,79,6.5,4.3,1,0,False,1,3.5,3.0,4.0,3.0,Female,Middle,True,0.7097,1
16289,Fall 2025,MS,DS,United States,Tier2,7.54,298,4.0,83,7.5,0.7,3,0,False,1,2.5,2.5,4.0,4.5,Female,Middle,False,0.6891,0
16290,Fall 2025,MS,Civil,Thailand,Tier1,6.66,266,3.0,83,7.0,0.8,1,0,False,0,3.5,2.0,2.0,2.5,Male,Middle,True,0.4107,1
16291,Fall 2024,MBA,CS,South Korea,Tier2,7.26,280,4.5,84,7.0,1.0,3,5,True,0,3.5,3.5,2.5,3.5,Male,Middle,False,0.5669,1
16292,Fall 2025,MTech,CS,France,Tier3,8.26,313,6.0,81,,3.2,2,1,False,0,2.5,4.0,3.5,3.5,Male,Middle,False,0.7536,1
16293,Spring 2025,MS,Finance,South Korea,Tier2,8.05,312,4.0,107,6.5,0.5,0,4,False,0,2.5,2.0,4.5,3.5,Female,Middle,True,0.6792,1
16294,Fall 2025,MTech,Mech,Qatar,Tier3,7.17,292,3.0,112,8.5,1.0,1,3,False,1,4.0,4.5,3.0,1.0,Female,Low,False,0.6132,0
16295,Fall 2025,MS,CS,New Zealand,Tier1,5.5,260,3.5,80,,0.8,1,1,False,0,4.0,2.5,2.5,3.5,Male,Middle,True,0.3613,1
16296,Spring 2026,MS,ECE,Bangladesh,Tier2,6.99,281,3.5,73,7.5,0.2,0,2,False,0,3.5,3.0,3.0,4.0,Male,Middle,True,0.4808,0
16297,Fall 2025,MTech,Finance,Poland,Tier1,7.17,292,3.5,95,7.5,0.0,1,2,True,4,3.0,3.0,3.0,2.5,Male,Low,False,0.6453,1
16298,Fall 2025,MS,CS,Australia,Tier2,6.78,270,4.5,110,7.0,1.7,1,3,False,0,3.0,2.5,2.0,2.5,Female,Middle,False,0.5195,1
16299,Spring 2026,MBA,Civil,Canada,Tier2,7.23,292,2.5,78,7.0,3.3,2,4,False,1,3.0,3.5,4.5,2.5,Male,Middle,False,0.7158,1
16300,Spring 2025,MS,DS,Germany,Tier2,8.33,297,4.5,79,7.5,0.0,2,2,False,1,2.5,2.5,3.5,3.5,Female,Middle,True,0.7798,1
16301,Fall 2025,MBA,Finance,Spain,Tier1,7.57,286,5.0,65,7.0,2.1,1,3,False,0,3.0,3.0,3.0,5.0,Female,High,False,0.5637,1
16302,Spring 2026,MS,DS,Russia,Tier2,8.49,315,5.5,100,,5.3,2,1,True,0,3.5,4.0,3.5,5.0,Female,High,True,0.8829,0
16303,Fall 2025,MTech,Civil,Argentina,Tier3,6.24,279,4.5,81,8.0,0.9,0,2,False,0,3.0,3.0,4.0,1.5,Male,Middle,True,0.3567,0
16304,Fall 2025,MS,DS,Thailand,Tier3,7.33,296,3.5,105,,2.4,1,2,False,0,4.5,3.5,3.0,1.5,Female,Middle,False,0.6313,0
16305,Spring 2026,MBA,Finance,Saudi Arabia,Tier2,5.85,260,5.0,100,8.0,2.4,1,4,False,0,3.0,3.0,2.0,3.0,Male,Middle,True,0.4795,0
16306,Spring 2025,MS,Civil,New Zealand,Tier3,7.22,272,4.5,110,6.0,0.2,1,2,False,0,3.0,3.5,3.0,1.5,Male,Middle,True,0.5836,1
16307,Fall 2024,MTech,DS,Thailand,Tier2,6.66,281,5.0,106,,1.9,2,2,False,0,3.5,3.0,3.0,1.5,Male,Middle,False,0.5504,0
16308,Spring 2025,PhD,CS,Italy,Tier1,8.75,299,5.0,76,6.0,0.0,0,2,False,1,4.0,1.5,2.5,3.5,Male,Low,True,0.7266,0
16309,Fall 2025,MBA,Mech,Mexico,Tier2,7.97,313,4.5,93,,1.7,0,2,False,1,4.0,2.5,3.0,4.0,Female,Low,True,0.8095,1
16310,Fall 2025,MTech,CS,Australia,Tier3,8.51,303,4.0,109,6.5,5.1,1,3,False,1,4.5,3.5,3.5,1.5,Male,High,False,0.8305,1
16311,Spring 2026,MS,ECE,Mexico,Tier2,7.21,313,6.0,80,,5.6,2,2,False,0,4.0,2.5,3.5,4.0,Female,Low,False,0.6721,1
16312,Spring 2025,MS,Bio,Spain,Tier2,6.68,271,2.5,88,7.5,0.0,0,5,True,0,3.5,3.5,3.0,2.5,Female,Middle,True,0.5842,1
16313,Spring 2025,MTech,CS,Canada,Tier2,6.65,285,3.5,94,7.0,0.0,1,1,False,0,3.0,2.5,3.0,3.5,Female,High,True,0.5369,0
16314,Spring 2026,PhD,DS,Chile,Tier1,7.84,294,3.0,94,7.0,3.4,0,2,False,2,3.5,2.5,2.0,4.0,Female,Middle,False,0.7579,1
16315,Spring 2026,MS,ECE,Australia,Tier1,9.23,325,4.5,101,,1.7,0,1,False,0,3.0,2.0,3.5,5.0,Male,High,False,0.8289,1
16316,Spring 2026,MBA,DS,New Zealand,Tier2,7.97,306,4.5,87,,3.0,1,4,False,0,3.5,4.0,2.5,5.0,Male,High,False,0.7445,1
16317,Spring 2026,MBA,ECE,France,Tier2,7.26,300,3.5,84,8.0,2.3,3,3,True,0,2.5,4.5,3.5,3.0,Female,Low,False,0.7174,1
16318,Spring 2025,MTech,Bio,Brazil,Tier3,7.43,305,3.5,101,,0.6,0,3,True,2,3.5,3.5,4.0,1.5,Female,Middle,False,0.718,1
16319,Fall 2025,MS,DS,South Korea,Tier2,7.57,304,3.0,93,7.0,4.2,1,4,False,0,4.0,5.0,2.5,2.5,Male,Middle,False,0.7597,1
16320,Spring 2026,MS,Bio,Poland,Tier2,9.42,340,4.5,120,,0.0,3,1,False,0,3.5,3.5,3.5,3.5,Male,Middle,False,0.9179,1
16321,Spring 2025,MS,DS,South Korea,Tier3,8.71,311,4.0,83,,1.3,2,1,False,0,3.0,3.5,1.5,3.5,Male,Low,True,0.7704,1
16322,Fall 2024,MTech,CS,United Kingdom,Tier3,7.83,308,4.5,95,,1.5,1,1,False,0,3.0,2.5,4.5,4.0,Female,Middle,False,0.6528,0
16323,Fall 2025,MTech,ECE,Norway,Tier1,7.7,296,3.5,79,,0.2,0,0,False,0,4.5,3.0,3.0,2.5,Male,Middle,False,0.6957,1
16324,Spring 2025,MTech,DS,Norway,Tier2,7.87,312,4.5,101,,1.1,0,8,False,1,3.0,4.0,3.0,3.0,Female,High,False,0.7484,1
16325,Spring 2026,MS,Finance,United Kingdom,Tier2,8.04,306,4.5,93,8.0,2.2,4,2,False,0,4.0,3.0,2.5,3.0,Male,Low,False,0.8144,0
16326,Fall 2025,MS,Civil,Poland,Tier2,7.23,297,4.5,101,8.5,2.2,1,2,False,0,1.5,2.0,3.0,3.0,Female,Middle,False,0.5658,1
16327,Spring 2026,MBA,Bio,Canada,Tier2,6.84,287,4.0,85,7.0,3.2,2,3,False,0,3.5,3.5,4.5,4.5,Female,Middle,False,0.618,1
16328,Fall 2025,MBA,CS,Qatar,Tier3,8.53,321,4.0,75,7.5,5.2,1,3,False,0,4.0,3.0,3.5,3.0,Female,Middle,False,0.7302,1
16329,Fall 2025,MTech,Finance,Thailand,Tier2,7.62,290,4.5,109,,2.1,1,0,False,0,3.0,2.5,3.0,5.0,Male,Middle,True,0.7007,1
16330,Fall 2024,PhD,DS,United States,Tier1,8.45,297,3.5,105,,1.5,1,3,False,0,3.0,4.0,2.5,2.5,Male,Low,False,0.8289,1
16331,Spring 2026,MS,DS,Spain,Tier3,9.08,334,4.0,110,,1.5,2,1,False,0,3.0,3.0,2.0,2.5,Male,Middle,False,0.8725,1
16332,Fall 2024,MTech,CS,Vietnam,Tier2,8.07,319,4.5,108,,0.0,4,1,False,0,3.5,1.5,3.5,3.5,Female,Middle,False,0.8157,1
16333,Spring 2025,MS,Bio,Thailand,Tier1,7.92,302,5.5,96,6.0,2.9,1,3,False,0,4.0,4.0,3.5,2.0,Female,Middle,True,0.8238,0
16334,Spring 2025,MBA,Econ,Sri Lanka,Tier2,10.0,340,4.0,106,7.0,0.9,0,2,False,0,4.0,2.5,2.5,3.5,Female,Middle,False,0.9373,1
16335,Spring 2026,MS,Civil,Argentina,Tier2,7.79,284,3.0,83,7.0,4.4,1,1,False,0,4.5,3.0,2.5,1.5,Male,High,False,0.6989,1
16336,Spring 2026,MTech,DS,Bangladesh,Tier2,6.62,274,4.0,87,8.0,0.6,2,5,False,0,4.0,1.5,3.0,3.0,Female,Middle,True,0.546,1
16337,Spring 2025,MS,CS,South Africa,Tier2,7.35,294,5.0,108,7.0,2.1,1,4,False,1,3.0,2.0,4.0,3.0,Male,Low,False,0.586,1
16338,Spring 2026,MTech,CS,Kenya,Tier2,9.0,305,5.0,120,,3.8,1,7,False,1,3.5,4.0,2.5,3.5,Female,Low,True,0.8376,1
16339,Spring 2025,MS,ECE,Canada,Tier3,6.44,261,4.0,95,,2.1,0,4,True,0,3.5,4.5,2.5,3.0,Male,Low,False,0.6564,0
16340,Fall 2024,MTech,DS,Philippines,Tier2,6.92,287,5.0,60,7.5,2.5,0,1,False,0,3.5,3.5,1.5,2.0,Male,Low,False,0.5303,0
16341,Fall 2024,MTech,Bio,Thailand,Tier3,8.6,309,2.5,100,7.5,3.1,0,2,False,0,3.5,3.0,2.0,3.0,Male,Middle,False,0.7526,1
16342,Spring 2025,MS,DS,Bangladesh,Tier2,7.36,290,5.0,111,,0.7,3,2,False,0,2.5,3.0,3.0,4.5,Male,High,False,0.6416,1
16343,Fall 2024,MS,Econ,Vietnam,Tier3,7.5,292,3.5,91,8.0,5.2,0,4,True,1,2.5,3.0,3.0,2.0,Male,Middle,True,0.7407,0
16344,Spring 2025,MS,Bio,Turkey,Tier2,8.57,302,4.5,83,,0.0,1,0,False,0,3.0,4.0,5.0,4.5,Female,High,False,0.7575,1
16345,Fall 2025,MTech,Mech,Sweden,Tier3,6.95,284,5.0,105,7.0,1.6,2,2,False,0,4.0,2.0,3.5,3.5,Male,Low,True,0.509,0
16346,Fall 2025,MS,CS,South Korea,Tier3,6.28,274,4.0,88,,1.6,2,0,False,1,3.0,3.0,3.5,4.5,Female,Low,False,0.535,1
16347,Fall 2024,MS,CS,New Zealand,Tier3,6.35,269,4.0,88,7.5,3.6,0,2,False,0,2.5,3.0,2.5,4.5,Female,Middle,False,0.5513,1
16348,Fall 2024,MTech,Civil,Ukraine,Tier2,8.12,302,3.5,75,6.0,1.4,3,0,False,0,2.5,3.0,2.5,2.5,Non-binary,Middle,True,0.6582,1
16349,Fall 2025,MTech,Mech,Vietnam,Tier3,7.83,299,5.5,75,6.5,0.0,1,4,False,0,4.5,3.0,3.5,2.0,Male,Middle,False,0.6655,0
16350,Spring 2026,MBA,ECE,New Zealand,Tier1,6.98,294,4.0,104,7.0,1.9,1,7,False,0,3.0,3.0,3.5,3.0,Male,Low,True,0.6254,0
16351,Spring 2026,MTech,CS,South Africa,Tier3,6.56,278,4.0,78,,2.6,2,1,False,3,3.5,2.0,2.5,2.5,Male,Middle,True,0.5838,0
16352,Fall 2025,MTech,ECE,Pakistan,Tier1,7.36,274,5.5,114,7.0,0.6,0,2,False,0,4.5,3.5,2.0,4.0,Non-binary,Low,False,0.6563,1
